,PUMA,GQ,OWNERSHP,FAMSIZE,NCHILD,AGE,SEX,MARST,RACE,HISPAN,EDUC,INDNAICS,SECTOR,INCTOT,INCTOT_DECILE,POVERTY,DENSITY,VETDISAB,DIFFREM,DIFFPHYS,DIFFEYE,DIFFHEAR,HHWT,PERWT
1466196,25-703,1,1,4,0,6,2,6,1,0,1,       0,0,9999999,9,501,2195.3,0,1,1,1,1,96.0,87.0
1466197,25-703,1,1,4,0,2,1,6,1,0,0,       0,0,9999999,9,501,2195.3,0,0,0,1,1,96.0,91.0
1466204,25-703,1,2,2,0,34,2,6,1,0,10,5418    ,54,72000,6,501,2195.3,0,1,1,1,1,416.0,416.0
1466205,25-703,1,2,2,0,32,1,6,1,0,10,5415    ,54,80000,6,501,2195.3,0,1,1,1,1,416.0,414.0
1466232,25-1000,1,1,4,2,73,1,1,1,0,10,928P    ,92,172000,8,501,2447.1,0,1,1,1,1,73.0,74.0
1466233,25-1000,1,1,4,2,53,2,1,1,0,11,611M1   ,61,102000,7,501,2447.1,0,1,1,1,1,73.0,84.0
1466234,25-1000,1,1,4,0,15,2,6,1,0,3,       0,0,1500,1,501,2447.1,0,1,1,1,1,73.0,92.0
1466235,25-1000,1,1,4,0,13,1,6,1,0,2,       0,0,9999999,9,501,2447.1,0,1,1,1,1,73.0,120.0
1466256,25-703,1,2,1,0,38,2,6,1,0,10,6216    ,62,26100,3,197,2195.3,0,1,1,1,1,88.0,88.0
1466319,25-503,1,2,3,2,25,2,6,1,2,6,722Z    ,72,5800,1,28,2872.7,0,1,1,1,1,414.0,415.0
1466320,25-503,1,2,3,0,5,1,6,1,2,1,       0,0,9999999,9,28,2872.7,0,1,1,1,1,414.0,415.0
1466321,25-503,1,2,3,0,1,2,6,1,2,0,       0,0,9999999,9,28,2872.7,0,0,0,1,1,414.0,412.0
1466364,25-503,1,1,2,0,71,1,1,1,0,2,8114    ,81,124100,7,501,2872.7,0,1,1,1,1,151.0,150.0
1466365,25-503,1,1,2,0,63,2,1,1,0,8,447     ,44,31000,4,501,2872.7,0,1,1,1,1,151.0,144.0
1466447,25-703,1,1,3,1,42,1,1,1,0,10,5417    ,54,41800,4,275,2195.3,0,1,1,1,1,71.0,71.0
1466448,25-703,1,1,3,1,38,2,1,1,0,10,8131    ,81,14000,2,275,2195.3,0,1,1,1,1,71.0,66.0
1466449,25-703,1,1,3,0,12,2,6,1,0,2,       0,0,9999999,9,275,2195.3,0,1,1,1,1,71.0,65.0
1466543,25-1300,1,1,3,1,31,2,1,1,0,10,517311  ,51,80000,6,501,1457.2,0,1,1,1,1,91.0,91.0
1466544,25-1300,1,1,3,1,33,1,1,1,0,10,5415    ,54,94000,7,501,1457.2,0,1,1,1,1,91.0,97.0
1466545,25-1300,1,1,3,0,1,1,6,1,0,0,       0,0,9999999,9,501,1457.2,0,0,0,1,1,91.0,93.0
1466613,25-703,1,1,2,0,77,1,1,1,0,6,8113    ,81,42000,4,459,2195.3,0,1,1,1,2,55.0,56.0
1466614,25-703,1,1,2,0,73,2,1,1,0,8,       0,0,28000,3,459,2195.3,0,1,1,1,1,55.0,55.0
1466617,25-503,1,1,2,0,57,1,1,1,0,11,52M2    ,52,250000,8,501,2872.7,0,1,1,1,1,74.0,75.0
1466618,25-503,1,1,2,0,56,2,1,1,0,10,622M    ,62,70000,6,501,2872.7,0,1,1,1,1,74.0,60.0
1466663,25-1000,1,1,2,0,29,1,1,1,0,10,52M1    ,52,102200,7,501,2447.1,0,1,1,1,1,107.0,108.0
1466664,25-1000,1,1,2,0,32,2,1,6,0,11,52M1    ,52,74000,6,501,2447.1,0,1,1,1,1,107.0,126.0
1466672,25-2800,1,2,3,1,35,2,1,2,0,6,6241    ,62,38000,4,284,3683.9,0,1,1,1,1,180.0,181.0
1466673,25-2800,1,2,3,1,27,1,1,2,0,6,4234    ,42,20000,3,284,3683.9,0,1,1,1,1,180.0,221.0
1466674,25-2800,1,2,3,0,10,2,6,2,0,2,       0,0,9999999,9,284,3683.9,0,1,1,1,1,180.0,157.0
1466691,25-1000,1,2,1,0,75,2,5,1,0,8,       0,0,15000,2,123,2447.1,0,2,2,1,1,273.0,273.0
1466752,25-703,1,2,1,0,43,1,6,1,0,10,4411    ,44,80000,6,501,2195.3,0,1,1,1,1,195.0,194.0
1466769,25-1300,1,1,1,0,45,2,6,2,0,10,52M2    ,52,154000,8,501,1457.2,0,1,1,1,1,104.0,103.0
1466783,25-703,1,1,2,0,53,2,1,8,0,11,5411    ,54,72000,6,501,2195.3,0,1,1,1,1,54.0,54.0
1466784,25-703,1,1,2,0,57,1,1,1,0,6,23      ,23,40000,4,501,2195.3,0,1,1,1,1,54.0,58.0
1466798,25-503,1,1,3,1,66,1,1,1,0,11,5415    ,54,178000,8,501,2872.7,0,1,1,1,1,93.0,93.0
1466799,25-503,1,1,3,1,64,2,1,1,0,11,6111    ,61,14000,2,501,2872.7,0,1,1,1,1,93.0,89.0
1466800,25-503,1,1,3,0,18,2,6,4,0,5,713Z    ,71,2000,1,501,2872.7,0,1,1,1,1,93.0,210.0
1466811,25-1000,1,1,1,0,45,1,6,1,0,11,5242    ,52,84000,6,501,2447.1,0,1,1,1,1,106.0,106.0
1466840,25-703,1,2,5,3,41,1,1,1,0,10,531M    ,53,13700,2,143,2195.3,0,1,1,1,1,72.0,73.0
1466841,25-703,1,2,5,3,43,2,1,1,0,10,713Z    ,71,29600,3,143,2195.3,0,1,1,1,1,72.0,68.0
1466842,25-703,1,2,5,0,11,1,6,1,0,2,       0,0,9999999,9,143,2195.3,0,1,1,1,1,72.0,71.0
1466843,25-703,1,2,5,0,9,2,6,1,0,1,       0,0,9999999,9,143,2195.3,0,1,1,1,1,72.0,67.0
1466844,25-703,1,2,5,0,6,2,6,1,0,1,       0,0,9999999,9,143,2195.3,0,1,1,1,1,72.0,66.0
1466845,25-2800,1,1,1,0,65,2,5,1,0,6,       0,0,48600,5,399,3683.9,0,1,1,1,1,285.0,284.0
1466858,25-1300,1,1,2,0,51,1,1,1,0,10,325M    ,32,110000,7,501,1457.2,0,1,1,1,1,118.0,118.0
1466859,25-1300,1,1,2,0,52,2,1,1,0,10,3256    ,32,60000,5,501,1457.2,0,1,1,1,1,118.0,105.0
1466872,25-703,1,1,3,2,38,2,4,1,0,10,6214    ,62,52000,5,254,2195.3,0,1,1,1,1,59.0,60.0
1466873,25-703,1,1,3,0,12,2,6,1,0,2,       0,0,9999999,9,254,2195.3,0,1,1,1,1,59.0,60.0
1466874,25-703,1,1,3,0,10,1,6,1,0,2,       0,0,9999999,9,254,2195.3,0,1,1,1,1,59.0,63.0
1466886,25-2800,1,1,2,0,59,2,1,1,0,11,3254    ,32,108000,7,501,3683.9,0,1,1,1,1,68.0,68.0
1466887,25-2800,1,1,2,0,62,1,1,1,0,11,3254    ,32,95000,7,501,3683.9,0,1,1,1,1,68.0,69.0
1466889,25-1300,1,1,4,2,38,2,1,1,0,10,622M    ,62,74120,6,501,1457.2,0,1,1,1,1,65.0,65.0
1466890,25-1300,1,1,4,2,38,1,1,1,0,8,5417    ,54,150000,7,501,1457.2,0,1,1,1,1,65.0,63.0
1466891,25-1300,1,1,4,0,5,1,6,1,0,1,       0,0,9999999,9,501,1457.2,0,1,1,1,1,65.0,70.0
1466892,25-1300,1,1,4,0,2,2,6,1,0,0,       0,0,9999999,9,501,1457.2,0,0,0,1,1,65.0,70.0
1466905,25-1000,1,1,2,0,64,1,1,1,0,11,52M1    ,52,196000,8,501,2447.1,0,1,1,1,1,109.0,109.0
1466906,25-1000,1,1,2,0,63,2,1,1,0,11,       0,0,15000,2,501,2447.1,0,1,1,1,1,109.0,89.0
1466918,25-703,1,1,3,1,46,2,1,1,0,10,622M    ,62,45000,4,501,2195.3,0,1,1,1,1,59.0,59.0
1466919,25-703,1,1,3,1,47,1,1,1,0,6,2213M   ,22,105000,7,501,2195.3,0,1,1,1,1,59.0,60.0
1466920,25-703,1,1,3,0,16,2,6,1,0,4,722Z    ,72,2000,1,501,2195.3,0,1,1,1,1,59.0,49.0
1466927,25-703,1,1,4,3,49,2,2,1,0,10,5418    ,54,80000,6,317,2195.3,0,1,1,1,1,36.0,37.0
1466928,25-703,1,1,4,0,16,2,6,1,0,4,722Z    ,72,1500,1,317,2195.3,0,1,1,1,1,36.0,29.0
1466929,25-703,1,1,4,0,12,1,6,1,0,2,       0,0,9999999,9,317,2195.3,0,1,1,1,1,36.0,41.0
1466930,25-703,1,1,4,0,11,2,6,1,0,2,       0,0,9999999,9,317,2195.3,0,1,1,1,1,36.0,39.0
1466933,25-1300,1,1,1,0,53,2,6,1,0,11,3254    ,32,204000,8,501,1457.2,0,1,1,1,1,85.0,85.0
1466948,25-703,1,1,1,0,69,2,4,1,0,11,6111    ,61,65000,6,501,2195.3,0,1,1,1,1,88.0,89.0
1466971,25-703,1,1,2,0,72,2,1,1,0,6,       0,0,11940,2,425,2195.3,0,1,1,1,1,101.0,101.0
1466972,25-703,1,1,2,0,74,1,1,1,0,6,       0,0,53100,5,425,2195.3,1,1,1,1,1,101.0,92.0
1466979,25-503,1,2,2,0,57,2,6,1,2,3,       0,0,19200,3,157,2872.7,0,2,2,1,1,428.0,429.0
1466980,25-503,1,2,2,0,19,2,6,1,2,7,722Z    ,72,7500,1,157,2872.7,0,2,1,1,1,428.0,510.0
1466981,25-1300,1,2,3,1,25,2,6,1,0,10,923     ,92,58000,5,334,1457.2,0,1,1,1,1,66.0,67.0
1466982,25-1300,1,2,3,1,31,1,6,1,0,6,5613    ,56,45000,4,343,1457.2,1,1,1,1,1,66.0,71.0
1466983,25-1300,1,2,3,0,0,1,6,1,0,0,       0,0,9999999,9,334,1457.2,0,0,0,1,1,66.0,56.0
1466996,25-703,1,1,2,1,78,1,5,1,0,10,       0,0,50000,5,463,2195.3,1,1,1,1,1,101.0,101.0
1466997,25-703,1,1,2,0,54,1,6,1,0,6,6243    ,62,20900,3,463,2195.3,0,2,1,1,1,101.0,117.0
1467013,25-703,1,2,1,0,80,1,6,1,0,6,       0,0,0,0,1,2195.3,0,2,2,1,2,61.0,61.0
1467054,25-1000,1,2,1,0,38,1,6,1,0,10,334M2   ,33,97000,7,501,2447.1,0,1,1,1,1,134.0,134.0
1467055,25-703,1,2,1,0,65,1,4,1,0,7,56173   ,56,75000,6,501,2195.3,0,1,1,1,1,178.0,178.0
1467065,25-1300,1,1,4,2,45,2,1,1,0,10,6231    ,62,1000,0,352,1457.2,0,1,1,1,1,68.0,68.0
1467066,25-1300,1,1,4,2,49,1,1,1,0,10,3345    ,33,90000,7,352,1457.2,0,1,1,1,1,68.0,77.0
1467067,25-1300,1,1,4,0,10,2,6,1,0,1,       0,0,9999999,9,352,1457.2,0,1,1,1,1,68.0,71.0
1467068,25-1300,1,1,4,0,8,1,6,1,0,1,       0,0,9999999,9,352,1457.2,0,1,1,1,1,68.0,79.0
1467081,25-1300,1,1,2,0,67,1,1,1,0,10,       0,0,69000,6,483,1457.2,1,1,1,1,1,77.0,77.0
1467082,25-1300,1,1,2,0,69,2,1,1,0,10,       0,0,4500,1,483,1457.2,0,1,1,1,1,77.0,76.0
1467085,25-503,1,2,1,0,90,2,5,1,0,10,       0,0,84500,6,501,2872.7,0,2,2,2,2,49.0,49.0
1467107,25-1300,1,1,4,2,29,1,6,1,0,6,722Z    ,72,71000,6,357,1457.2,0,1,1,1,1,57.0,57.0
1467108,25-1300,1,1,4,2,41,2,4,1,0,8,722Z    ,72,40000,4,303,1457.2,0,1,1,1,1,57.0,60.0
1467109,25-1300,1,1,4,0,15,2,6,1,0,3,       0,0,2000,1,357,1457.2,0,1,1,1,1,57.0,64.0
1467110,25-1300,1,1,4,0,11,2,6,1,0,2,       0,0,9999999,9,357,1457.2,0,1,1,1,1,57.0,54.0
1467122,25-2800,1,2,1,0,94,1,4,1,0,3,       0,0,34600,4,287,3683.9,5,2,2,1,2,230.0,230.0
1467123,25-2800,1,2,1,0,56,2,6,1,0,5,       0,0,7300,1,55,3683.9,0,2,2,1,1,70.0,71.0
1467124,25-2800,1,2,1,0,72,2,6,1,0,5,       0,0,29500,3,243,3683.9,0,2,2,1,2,70.0,73.0
1467125,25-2800,1,2,1,0,54,2,6,1,0,6,44511   ,44,0,0,1,3683.9,0,2,1,1,1,70.0,88.0
1467126,25-2800,1,2,1,0,52,1,6,1,0,6,23      ,23,54000,5,410,3683.9,0,2,1,1,1,70.0,87.0
1467127,25-2800,1,2,1,0,29,1,6,1,0,6,517311  ,51,50000,5,380,3683.9,0,2,1,1,1,70.0,90.0
1467155,25-703,1,1,3,1,71,1,1,1,0,10,4853    ,48,72000,6,501,2195.3,0,1,1,1,1,67.0,66.0
1467156,25-703,1,1,3,1,69,2,1,1,0,11,6111    ,61,62000,5,501,2195.3,0,1,1,1,1,67.0,73.0
1467157,25-703,1,1,3,0,33,2,6,1,0,10,6244    ,62,24000,3,501,2195.3,0,1,1,1,1,67.0,98.0
1467159,25-2800,1,1,1,0,65,1,2,1,0,10,5417    ,54,240000,8,501,3683.9,0,1,1,1,1,100.0,101.0
1467163,25-1300,1,1,3,1,72,2,1,1,0,11,622M    ,62,99400,7,501,1457.2,0,1,1,1,1,51.0,51.0
1467164,25-1300,1,1,3,1,64,1,1,1,0,8,23      ,23,10000,2,501,1457.2,0,1,1,1,1,51.0,60.0
1467165,25-1300,1,1,3,0,28,2,6,1,0,11,6111    ,61,42800,4,501,1457.2,0,1,1,1,1,51.0,81.0
1467194,25-703,1,1,2,0,71,1,1,1,0,11,44511   ,44,104900,7,501,2195.3,0,1,1,1,1,69.0,69.0
1467195,25-703,1,1,2,0,71,2,1,1,0,6,       0,0,18300,3,501,2195.3,0,1,1,1,1,69.0,76.0
1467218,25-2800,1,1,1,0,88,2,4,1,0,7,8131    ,81,31500,4,260,3683.9,0,1,1,1,1,66.0,66.0
1467224,25-1300,1,1,3,1,64,1,1,1,0,10,491     ,49,83050,6,501,1457.2,0,1,1,1,1,58.0,58.0
1467225,25-1300,1,1,3,1,63,2,1,1,0,10,722Z    ,72,29000,3,501,1457.2,0,1,1,1,1,58.0,54.0
1467226,25-1300,1,1,3,0,27,1,6,1,0,6,23      ,23,40000,4,501,1457.2,0,1,1,1,1,58.0,73.0
1467241,25-1300,1,1,1,0,46,1,6,1,0,10,334M2   ,33,145000,7,501,1457.2,0,1,1,1,1,157.0,158.0
1467242,25-1300,1,1,1,0,45,2,6,1,0,6,6231    ,62,65000,6,494,1457.2,0,1,1,1,1,157.0,174.0
1467317,25-1000,1,1,3,2,52,2,4,1,0,6,488     ,48,46000,5,232,2447.1,0,1,1,1,1,60.0,60.0
1467318,25-1000,1,1,3,0,16,2,6,1,0,4,622M    ,62,1690,1,232,2447.1,0,1,1,1,1,60.0,47.0
1467319,25-1000,1,1,3,0,14,2,6,1,0,2,       0,0,9999999,9,232,2447.1,0,1,1,1,1,60.0,65.0
1467320,25-703,1,2,2,0,27,1,1,1,0,11,5413    ,54,59000,5,501,2195.3,0,1,1,1,1,86.0,87.0
1467321,25-703,1,2,2,0,37,1,1,1,0,6,722Z    ,72,45000,4,501,2195.3,0,1,1,1,1,86.0,94.0
1467322,25-703,1,2,1,0,32,1,6,1,0,10,4853    ,48,70000,6,501,2195.3,0,1,1,1,1,86.0,109.0
1467323,25-703,1,2,1,0,27,1,6,1,0,11,923     ,92,45000,4,342,2195.3,0,1,1,1,1,86.0,95.0
1467335,25-503,1,1,2,0,35,2,6,1,4,11,3254    ,32,45000,4,342,2872.7,0,1,1,1,1,84.0,84.0
1467336,25-503,1,1,2,0,25,2,6,1,0,11,6214    ,62,47400,5,360,2872.7,0,1,1,1,1,84.0,59.0
1467361,25-703,1,1,1,0,48,1,6,1,0,8,6111    ,61,101000,7,501,2195.3,0,1,1,1,1,46.0,45.0
1467362,25-703,1,1,2,1,53,1,4,1,0,8,923     ,92,88000,6,501,2195.3,0,1,1,1,1,46.0,52.0
1467363,25-703,1,1,2,0,17,1,6,1,0,6,       0,0,0,0,501,2195.3,0,1,1,1,1,46.0,38.0
1467380,25-703,1,1,2,0,65,1,1,1,0,10,92MP    ,92,76000,6,501,2195.3,1,1,1,1,1,181.0,180.0
1467381,25-703,1,1,2,0,64,2,1,1,0,10,       0,0,18000,2,501,2195.3,0,1,1,1,1,181.0,217.0
1467414,25-503,1,1,4,2,52,1,1,1,0,8,4442    ,44,115000,7,439,2872.7,0,1,1,1,1,75.0,76.0
1467415,25-503,1,1,4,2,47,2,1,1,0,8,4442    ,44,800,0,439,2872.7,0,1,1,1,1,75.0,81.0
1467416,25-503,1,1,4,0,18,2,6,1,0,5,       0,0,0,0,439,2872.7,0,1,1,1,1,75.0,131.0
1467417,25-503,1,1,4,0,15,1,6,1,0,2,       0,0,120,0,439,2872.7,0,1,1,1,1,75.0,90.0
1467436,25-1300,1,1,2,0,51,1,1,6,0,10,52M2    ,52,175000,8,501,1457.2,0,1,1,1,1,49.0,49.0
1467437,25-1300,1,1,2,0,44,2,1,6,0,7,621M    ,62,55000,5,501,1457.2,0,1,1,1,1,49.0,56.0
1467479,25-703,1,1,2,0,58,1,1,1,0,6,23      ,23,250000,8,501,2195.3,1,1,1,1,1,66.0,66.0
1467480,25-703,1,1,2,0,59,2,1,1,0,6,5417    ,54,20000,3,501,2195.3,0,1,1,1,1,66.0,69.0
1467481,25-703,1,1,5,3,48,1,1,1,0,10,3345    ,33,160000,8,501,2195.3,0,1,1,1,1,55.0,55.0
1467482,25-703,1,1,5,3,42,2,1,1,0,11,6212    ,62,0,0,501,2195.3,0,1,1,1,1,55.0,59.0
1467483,25-703,1,1,5,0,12,1,6,1,0,2,       0,0,9999999,9,501,2195.3,0,1,1,1,1,55.0,62.0
1467484,25-703,1,1,5,0,9,1,6,1,0,1,       0,0,9999999,9,501,2195.3,0,1,1,1,1,55.0,62.0
1467485,25-703,1,1,5,0,7,2,6,1,0,1,       0,0,9999999,9,501,2195.3,0,1,1,1,1,55.0,58.0
1467500,25-2800,1,2,3,2,48,2,4,1,4,6,722Z    ,72,27000,3,324,3683.9,0,1,1,1,1,83.0,83.0
1467501,25-2800,1,2,3,0,26,1,6,1,4,10,3322    ,33,18700,3,324,3683.9,0,1,1,1,1,83.0,163.0
1467502,25-2800,1,2,3,0,22,2,6,1,4,6,722Z    ,72,18000,2,324,3683.9,0,1,1,1,1,83.0,85.0
1467526,25-503,1,1,2,0,46,2,1,1,0,10,611M1   ,61,95000,7,501,2872.7,0,1,1,1,1,94.0,94.0
1467527,25-503,1,1,2,0,52,1,1,1,0,10,517Z    ,51,169500,8,501,2872.7,0,1,1,1,1,94.0,91.0
1467624,25-1000,1,1,2,0,67,2,1,1,0,10,       0,0,28090,3,465,2447.1,0,1,1,1,1,97.0,98.0
1467625,25-1000,1,1,2,0,66,1,1,1,0,10,3MS     ,33,43300,4,465,2447.1,0,1,1,1,1,97.0,84.0
1467633,25-1000,1,1,4,2,49,2,1,1,0,8,622M    ,62,72000,6,501,2447.1,0,1,1,1,1,148.0,149.0
1467634,25-1000,1,1,4,2,50,1,1,1,0,10,4239Z   ,42,78000,6,501,2447.1,0,1,1,1,1,148.0,178.0
1467635,25-1000,1,1,4,0,18,2,6,1,0,6,713Z    ,71,5000,1,501,2447.1,0,1,1,1,1,148.0,276.0
1467636,25-1000,1,1,4,0,16,1,6,1,0,4,       0,0,0,0,501,2447.1,0,1,1,1,1,148.0,143.0
1467638,25-2800,1,1,4,2,67,2,1,1,0,11,6211    ,62,67400,6,501,3683.9,0,1,1,1,1,144.0,145.0
1467639,25-2800,1,1,4,2,67,1,1,1,0,11,481     ,48,140000,7,501,3683.9,1,1,1,1,1,144.0,163.0
1467640,25-2800,1,1,4,0,30,1,6,1,0,8,5121    ,51,2000,1,501,3683.9,0,1,1,1,1,144.0,246.0
1467641,25-2800,1,1,4,0,25,2,6,1,0,10,92M1    ,92,55000,5,501,3683.9,0,1,1,1,1,144.0,184.0
1467698,25-1000,1,2,2,1,51,2,5,1,0,2,3MS     ,33,20000,3,160,2447.1,0,1,1,1,1,77.0,77.0
1467699,25-1000,1,2,2,0,30,1,2,1,0,4,4523    ,45,7000,1,160,2447.1,0,1,1,1,1,77.0,101.0
1467705,25-2800,1,1,2,0,65,1,1,1,0,10,5419Z   ,54,30000,3,501,3683.9,0,1,1,1,1,67.0,67.0
1467706,25-2800,1,1,2,0,65,2,1,1,0,8,       0,0,54000,5,501,3683.9,0,1,1,1,1,67.0,61.0
1467735,25-1000,1,1,1,0,36,1,6,1,0,8,5419Z   ,54,85000,6,501,2447.1,0,1,1,1,1,136.0,136.0
1467736,25-1000,1,1,1,0,26,1,6,1,0,10,454110  ,45,47000,5,357,2447.1,0,1,1,1,1,136.0,141.0
1467741,25-1300,1,1,2,0,79,1,1,1,0,6,       0,0,35600,4,289,1457.2,1,2,2,1,1,71.0,71.0
1467742,25-1300,1,1,2,0,79,2,1,1,0,6,       0,0,8500,1,289,1457.2,0,1,1,1,1,71.0,61.0
1467764,25-1000,1,1,2,0,55,1,4,1,0,10,23      ,23,627000,8,501,2447.1,0,1,1,1,1,388.0,388.0
1467765,25-1000,1,1,2,0,56,2,4,1,0,8,442     ,44,54400,5,409,2447.1,0,1,1,1,1,388.0,316.0
1467769,25-1000,1,1,2,0,64,2,1,1,0,10,4481    ,44,3750,1,444,2447.1,0,1,1,1,1,92.0,93.0
1467770,25-1000,1,1,2,0,61,1,1,1,0,11,611M1   ,61,72000,6,444,2447.1,0,1,1,1,1,92.0,103.0
1467794,25-703,1,1,3,1,57,1,1,1,0,10,5416    ,54,202000,8,501,2195.3,0,1,1,1,1,62.0,63.0
1467795,25-703,1,1,3,1,55,2,1,1,0,10,6111    ,61,53000,5,501,2195.3,0,1,1,1,1,62.0,63.0
1467796,25-703,1,1,3,0,20,1,6,1,0,7,44611   ,44,20000,3,501,2195.3,1,1,1,1,1,62.0,84.0
1467807,25-1000,1,1,4,1,50,1,4,1,0,6,23      ,23,128000,7,501,2447.1,1,1,1,1,1,116.0,116.0
1467808,25-1000,1,1,4,1,48,2,4,1,0,6,622M    ,62,12300,2,92,2447.1,0,1,1,1,1,116.0,107.0
1467809,25-1000,1,1,4,1,28,2,2,1,0,10,622M    ,62,105000,7,501,2447.1,0,1,1,1,1,116.0,118.0
1467810,25-1000,1,1,4,0,2,2,6,1,0,0,       0,0,9999999,9,501,2447.1,0,0,0,1,1,116.0,126.0
1467835,25-2800,1,1,1,0,76,2,5,1,0,8,       0,0,53500,5,438,3683.9,0,1,1,1,1,71.0,71.0
1467860,25-703,1,1,1,0,73,2,5,1,0,6,9211MP  ,92,49250,5,406,2195.3,0,1,1,1,1,67.0,67.0
1467889,25-703,1,1,1,0,65,1,6,1,0,6,6111    ,61,61000,5,501,2195.3,0,1,1,1,1,50.0,49.0
1467901,25-2800,1,1,2,0,47,2,1,4,0,11,3254    ,32,154000,8,501,3683.9,0,1,1,1,1,63.0,62.0
1467902,25-2800,1,1,2,0,62,1,1,4,0,11,3391    ,33,200000,8,501,3683.9,0,1,1,1,1,63.0,144.0
1467908,25-1000,1,1,5,3,33,1,6,1,0,10,6212    ,62,106000,7,410,2447.1,0,1,1,1,1,113.0,114.0
1467909,25-1000,1,1,5,3,31,2,6,1,0,10,722Z    ,72,0,0,1,2447.1,0,1,1,1,1,113.0,111.0
1467910,25-1000,1,1,5,0,9,1,6,1,0,1,       0,0,9999999,9,410,2447.1,0,1,1,1,1,113.0,132.0
1467911,25-1000,1,1,5,0,4,1,6,1,0,1,       0,0,9999999,9,410,2447.1,0,0,0,1,1,113.0,110.0
1467912,25-1000,1,1,5,0,1,2,6,1,0,0,       0,0,9999999,9,410,2447.1,0,0,0,1,1,113.0,112.0
1467919,25-2800,1,1,2,1,82,2,5,1,0,6,       0,0,9100,1,187,3683.9,0,1,1,1,1,113.0,113.0
1467920,25-2800,1,1,2,0,62,1,6,1,0,6,       0,0,19700,3,187,3683.9,0,1,1,1,1,113.0,126.0
1468024,25-503,1,2,2,0,33,1,1,1,0,7,5617Z   ,56,71000,6,501,2872.7,0,1,1,1,1,104.0,104.0
1468025,25-503,1,2,2,0,33,2,1,1,0,10,5415    ,54,120000,7,501,2872.7,0,1,1,1,1,104.0,96.0
1468035,25-2800,1,1,1,0,65,1,6,1,0,10,51912   ,51,26000,3,212,3683.9,0,1,1,1,1,159.0,160.0
1468044,25-2800,1,2,1,0,57,1,6,1,0,8,5418    ,54,35000,4,267,3683.9,0,1,1,1,1,107.0,107.0
1468102,25-1000,1,2,1,0,87,2,6,1,0,11,       0,0,119000,7,501,2447.1,0,1,1,1,1,55.0,56.0
1468151,25-1300,1,2,1,0,94,2,5,1,0,6,       0,0,17100,2,141,1457.2,0,1,2,2,1,175.0,175.0
1468154,25-1300,1,1,2,0,59,2,5,1,0,6,6111    ,61,34000,4,380,1457.2,0,1,1,1,1,65.0,66.0
1468155,25-1300,1,1,2,1,81,2,5,1,0,6,       0,0,30700,4,380,1457.2,0,1,1,2,1,65.0,72.0
1468183,25-703,1,2,4,2,42,2,6,1,0,11,52M1    ,52,80600,6,501,2195.3,0,1,1,1,1,99.0,99.0
1468184,25-703,1,2,4,2,52,1,6,1,0,6,814     ,81,58000,5,438,2195.3,0,1,1,1,1,99.0,96.0
1468185,25-703,1,2,4,0,7,2,6,1,0,1,       0,0,9999999,9,501,2195.3,0,1,1,1,1,99.0,96.0
1468186,25-703,1,2,4,0,28,1,6,1,0,10,5413    ,54,40000,4,501,2195.3,0,1,1,1,1,99.0,108.0
1468219,25-703,1,2,1,0,66,1,4,1,0,10,8139Z   ,81,181600,8,501,2195.3,0,1,1,1,1,51.0,51.0
1468252,25-503,1,1,3,1,49,2,1,1,0,10,       0,0,-1600,0,501,2872.7,0,1,1,1,1,49.0,49.0
1468253,25-503,1,1,3,1,47,1,1,1,0,10,5415    ,54,291000,8,501,2872.7,0,1,1,1,1,49.0,61.0
1468254,25-503,1,1,3,0,14,2,6,1,0,2,       0,0,9999999,9,501,2872.7,0,1,1,1,1,49.0,53.0
1468259,25-1000,1,1,4,2,37,1,1,1,0,11,6111    ,61,100000,7,501,2447.1,0,1,1,1,1,126.0,126.0
1468260,25-1000,1,1,4,2,41,2,1,1,0,11,6111    ,61,110000,7,501,2447.1,0,1,1,1,1,126.0,119.0
1468261,25-1000,1,1,4,0,4,1,6,1,0,0,       0,0,9999999,9,501,2447.1,0,0,0,1,1,126.0,113.0
1468262,25-1000,1,1,4,0,1,2,6,1,0,0,       0,0,9999999,9,501,2447.1,0,0,0,1,1,126.0,113.0
1468276,25-503,1,1,2,0,74,1,1,1,0,7,       0,0,69300,6,501,2872.7,1,1,1,1,1,75.0,75.0
1468277,25-503,1,1,2,0,78,2,1,1,0,11,       0,0,52000,5,501,2872.7,0,1,1,1,1,75.0,87.0
1468308,25-703,1,2,2,0,72,1,1,1,0,10,712     ,71,71900,6,501,2195.3,0,1,1,1,1,184.0,184.0
1468309,25-703,1,2,2,0,83,2,1,1,0,11,       0,0,12900,2,501,2195.3,0,1,1,1,2,184.0,185.0
1468310,25-503,1,2,3,0,29,1,6,1,0,10,622M    ,62,128000,7,501,2872.7,0,1,1,1,1,96.0,97.0
1468311,25-503,1,2,3,0,28,2,6,1,0,10,52M2    ,52,60000,5,458,2872.7,0,1,1,1,1,96.0,92.0
1468312,25-503,1,2,3,0,27,2,6,1,0,7,923     ,92,54800,5,501,2872.7,0,1,1,1,1,96.0,118.0
1468314,25-2800,1,1,3,1,58,1,1,1,0,11,5411    ,54,105000,7,501,3683.9,0,1,1,1,1,78.0,79.0
1468315,25-2800,1,1,3,1,57,2,1,1,0,11,5242    ,52,100000,7,501,3683.9,0,1,1,1,1,78.0,77.0
